year,quarter,quarter_qf,hb,hb_name,hbqf,location,location_name,location_qf,specialty,specialty_qf,specialty_name,specialty_name_qf,all_staffed_beddays,all_staffed_beddays_qf,total_occupied_beddays,total_occupied_beddays_qf,average_available_staffed_beds,average_available_staffed_beds_qf,average_occupied_beds,average_occupied_beds_qf,percentage_occupancy,percentage_occupancy_qf,yq
2022,2,p,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,A1,NA,General Medicine,NA,1480,NA,1480,NA,16.26373626,NA,16.26373626,NA,100,NA,2022Q2
2022,2,p,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,A1,NA,General Medicine,NA,8300,NA,7494,NA,91.20879121,NA,82.35164835,NA,90.28915663,NA,2022Q2
2022,2,p,S08000022,Highland,NA,H212H,Belford Hospital,NA,A1,NA,General Medicine,NA,2527,NA,2477,NA,27.76923077,NA,27.21978022,NA,98.02136921,NA,2022Q2
2019,3,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,T1,NA,General nursing,NA,3,NA,3,NA,0.032608696,NA,0.032608696,NA,100,NA,2019Q3
2017,2,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1864,NA,1014,NA,20.48351648,NA,11.14285714,NA,54.39914163,NA,2017Q2
2017,2,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,436,NA,432,NA,4.791208791,NA,4.747252747,NA,99.08256881,NA,2017Q2
2017,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,6329,NA,5357,NA,69.54945055,NA,58.86813187,NA,84.64212356,NA,2017Q2
2017,2,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,399,NA,399,NA,4.384615385,NA,4.384615385,NA,100,NA,2017Q2
2017,3,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1769,NA,778,NA,19.22826087,NA,8.456521739,NA,43.97964952,NA,2017Q3
2017,3,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,424,NA,424,NA,4.608695652,NA,4.608695652,NA,100,NA,2017Q3
2017,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,6307,NA,5500,NA,68.55434783,NA,59.7826087,NA,87.2046932,NA,2017Q3
2017,3,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,343,NA,343,NA,3.72826087,NA,3.72826087,NA,100,NA,2017Q3
2017,4,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1690,NA,926,NA,18.36956522,NA,10.06521739,NA,54.79289941,NA,2017Q4
2017,4,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,636,NA,636,NA,6.913043478,NA,6.913043478,NA,100,NA,2017Q4
2017,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,6308,NA,5381,NA,68.56521739,NA,58.48913043,NA,85.3043754,NA,2017Q4
2017,4,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,319,NA,319,NA,3.467391304,NA,3.467391304,NA,100,NA,2017Q4
2018,1,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1382,NA,764,NA,15.35555556,NA,8.488888889,NA,55.28219971,NA,2018Q1
2018,1,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,631,NA,631,NA,7.011111111,NA,7.011111111,NA,100,NA,2018Q1
2018,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,5718,NA,4972,NA,63.53333333,NA,55.24444444,NA,86.95348024,NA,2018Q1
2018,1,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,385,NA,385,NA,4.277777778,NA,4.277777778,NA,100,NA,2018Q1
2018,2,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1683,NA,1038,NA,18.49450549,NA,11.40659341,NA,61.67557932,NA,2018Q2
2018,2,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,614,NA,614,NA,6.747252747,NA,6.747252747,NA,100,NA,2018Q2
2018,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,5787,NA,4720,NA,63.59340659,NA,51.86813187,NA,81.562122,NA,2018Q2
2018,2,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,414,NA,414,NA,4.549450549,NA,4.549450549,NA,100,NA,2018Q2
2018,3,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1693,NA,956,NA,18.40217391,NA,10.39130435,NA,56.46780862,NA,2018Q3
2018,3,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,522,NA,522,NA,5.673913043,NA,5.673913043,NA,100,NA,2018Q3
2018,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,6358,NA,5021,NA,69.10869565,NA,54.57608696,NA,78.97137465,NA,2018Q3
2018,3,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,354,NA,354,NA,3.847826087,NA,3.847826087,NA,100,NA,2018Q3
2018,4,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1581,NA,923,NA,17.18478261,NA,10.0326087,NA,58.38077166,NA,2018Q4
2018,4,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,573,NA,573,NA,6.22826087,NA,6.22826087,NA,100,NA,2018Q4
2018,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,6500,NA,5256,NA,70.65217391,NA,57.13043478,NA,80.86153846,NA,2018Q4
2018,4,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,378,NA,378,NA,4.108695652,NA,4.108695652,NA,100,NA,2018Q4
2019,1,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1616,NA,1119,NA,17.95555556,NA,12.43333333,NA,69.2450495,NA,2019Q1
2019,1,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,612,NA,612,NA,6.8,NA,6.8,NA,100,NA,2019Q1
2019,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,6189,NA,5240,NA,68.76666667,NA,58.22222222,NA,84.66634351,NA,2019Q1
2019,1,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,365,NA,365,NA,4.055555556,NA,4.055555556,NA,100,NA,2019Q1
2019,2,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1461,NA,942,NA,16.05494505,NA,10.35164835,NA,64.47638604,NA,2019Q2
2019,2,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,598,NA,598,NA,6.571428571,NA,6.571428571,NA,100,NA,2019Q2
2019,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,6101,NA,5036,NA,67.04395604,NA,55.34065934,NA,82.54384527,NA,2019Q2
2019,2,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,309,NA,309,NA,3.395604396,NA,3.395604396,NA,100,NA,2019Q2
2019,3,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1493,NA,908,NA,16.22826087,NA,9.869565217,NA,60.81714668,NA,2019Q3
2019,3,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,329,NA,329,NA,3.576086957,NA,3.576086957,NA,100,NA,2019Q3
2019,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,6209,NA,5133,NA,67.48913043,NA,55.79347826,NA,82.67031728,NA,2019Q3
2019,3,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,478,NA,478,NA,5.195652174,NA,5.195652174,NA,100,NA,2019Q3
2019,4,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1335,NA,667,NA,14.51086957,NA,7.25,NA,49.96254682,NA,2019Q4
2019,4,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,261,NA,261,NA,2.836956522,NA,2.836956522,NA,100,NA,2019Q4
2019,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,5699,NA,4746,NA,61.94565217,NA,51.58695652,NA,83.27776803,NA,2019Q4
2019,4,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,425,NA,425,NA,4.619565217,NA,4.619565217,NA,100,NA,2019Q4
2020,1,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1281,NA,855,NA,14.07692308,NA,9.395604396,NA,66.74473068,NA,2020Q1
2020,1,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,332,NA,332,NA,3.648351648,NA,3.648351648,NA,100,NA,2020Q1
2020,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,5578,NA,4548,NA,61.2967033,NA,49.97802198,NA,81.53460022,NA,2020Q1
2020,1,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,512,NA,512,NA,5.626373626,NA,5.626373626,NA,100,NA,2020Q1
2020,2,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,559,NA,504,NA,6.142857143,NA,5.538461538,NA,90.16100179,NA,2020Q2
2020,2,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,264,NA,264,NA,2.901098901,NA,2.901098901,NA,100,NA,2020Q2
2020,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,3757,NA,3113,NA,41.28571429,NA,34.20879121,NA,82.85866383,NA,2020Q2
2020,2,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,221,NA,221,NA,2.428571429,NA,2.428571429,NA,100,NA,2020Q2
2020,3,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,627,NA,627,NA,6.815217391,NA,6.815217391,NA,100,NA,2020Q3
2020,3,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,290,NA,290,NA,3.152173913,NA,3.152173913,NA,100,NA,2020Q3
2020,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,5409,NA,4718,NA,58.79347826,NA,51.2826087,NA,87.22499538,NA,2020Q3
2020,3,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,351,NA,351,NA,3.815217391,NA,3.815217391,NA,100,NA,2020Q3
2020,4,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,876,NA,821,NA,9.52173913,NA,8.923913043,NA,93.72146119,NA,2020Q4
2020,4,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,397,NA,397,NA,4.315217391,NA,4.315217391,NA,100,NA,2020Q4
2020,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,5467,NA,4903,NA,59.42391304,NA,53.29347826,NA,89.68355588,NA,2020Q4
2020,4,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,331,NA,331,NA,3.597826087,NA,3.597826087,NA,100,NA,2020Q4
2021,1,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1223,NA,850,NA,13.58888889,NA,9.444444444,NA,69.50122649,NA,2021Q1
2021,1,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,357,NA,357,NA,3.966666667,NA,3.966666667,NA,100,NA,2021Q1
2021,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,5313,NA,4834,NA,59.03333333,NA,53.71111111,NA,90.98437794,NA,2021Q1
2021,1,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,305,NA,305,NA,3.388888889,NA,3.388888889,NA,100,NA,2021Q1
2021,2,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1259,NA,848,NA,13.83516484,NA,9.318681319,NA,67.35504369,NA,2021Q2
2021,2,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,354,NA,354,NA,3.89010989,NA,3.89010989,NA,100,NA,2021Q2
2021,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,5835,NA,5259,NA,64.12087912,NA,57.79120879,NA,90.1285347,NA,2021Q2
2021,2,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,275,NA,275,NA,3.021978022,NA,3.021978022,NA,100,NA,2021Q2
2021,3,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1308,NA,1070,NA,14.2173913,NA,11.63043478,NA,81.80428135,NA,2021Q3
2021,3,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,318,NA,318,NA,3.456521739,NA,3.456521739,NA,100,NA,2021Q3
2021,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,5940,NA,5306,NA,64.56521739,NA,57.67391304,NA,89.32659933,NA,2021Q3
2021,3,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,446,NA,446,NA,4.847826087,NA,4.847826087,NA,100,NA,2021Q3
2021,4,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1218,NA,945,NA,13.23913043,NA,10.27173913,NA,77.5862069,NA,2021Q4
2021,4,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,349,NA,349,NA,3.793478261,NA,3.793478261,NA,100,NA,2021Q4
2021,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,5268,NA,4609,NA,57.26086957,NA,50.09782609,NA,87.49050873,NA,2021Q4
2021,4,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,407,NA,407,NA,4.423913043,NA,4.423913043,NA,100,NA,2021Q4
2022,1,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1190,NA,974,NA,13.22222222,NA,10.82222222,NA,81.8487395,NA,2022Q1
2022,1,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,268,NA,268,NA,2.977777778,NA,2.977777778,NA,100,NA,2022Q1
2022,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,4868,NA,4407,NA,54.08888889,NA,48.96666667,NA,90.52999178,NA,2022Q1
2022,1,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,242,NA,242,NA,2.688888889,NA,2.688888889,NA,100,NA,2022Q1
2022,2,p,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,C1,NA,General Surgery,NA,1369,NA,1082,NA,15.04395604,NA,11.89010989,NA,79.03579255,NA,2022Q2
2022,2,p,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,C1,NA,General Surgery,NA,252,NA,252,NA,2.769230769,NA,2.769230769,NA,100,NA,2022Q2
2022,2,p,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,C1,NA,General Surgery,NA,5059,NA,4613,NA,55.59340659,NA,50.69230769,NA,91.18402846,NA,2022Q2
2022,2,p,S08000022,Highland,NA,H212H,Belford Hospital,NA,C1,NA,General Surgery,NA,271,NA,271,NA,2.978021978,NA,2.978021978,NA,100,NA,2022Q2
2017,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,2888,NA,2824,NA,31.73626374,NA,31.03296703,NA,97.78393352,NA,2017Q2
2017,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,2990,NA,2969,NA,32.5,NA,32.27173913,NA,99.29765886,NA,2017Q3
2017,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,2943,NA,2918,NA,31.98913043,NA,31.7173913,NA,99.15052667,NA,2017Q4
2018,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,3080,NA,2987,NA,34.22222222,NA,33.18888889,NA,96.98051948,NA,2018Q1
2018,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,2765,NA,2683,NA,30.38461538,NA,29.48351648,NA,97.03435805,NA,2018Q2
2018,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,2894,NA,2879,NA,31.45652174,NA,31.29347826,NA,99.48168625,NA,2018Q3
2018,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,3780,NA,3735,NA,41.08695652,NA,40.59782609,NA,98.80952381,NA,2018Q4
2019,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,4359,NA,4338,NA,48.43333333,NA,48.2,NA,99.51823813,NA,2019Q1
2019,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,3880,NA,3830,NA,42.63736264,NA,42.08791209,NA,98.71134021,NA,2019Q2
2019,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,4276,NA,4239,NA,46.47826087,NA,46.07608696,NA,99.13470533,NA,2019Q3
2019,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,4561,NA,4530,NA,49.57608696,NA,49.23913043,NA,99.32032449,NA,2019Q4
2020,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,4379,NA,4161,NA,48.12087912,NA,45.72527473,NA,95.02169445,NA,2020Q1
2020,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,3464,NA,2485,NA,38.06593407,NA,27.30769231,NA,71.73787529,NA,2020Q2
2020,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,3381,NA,3206,NA,36.75,NA,34.84782609,NA,94.82401656,NA,2020Q3
2020,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,4163,NA,4030,NA,45.25,NA,43.80434783,NA,96.80518857,NA,2020Q4
2021,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,4272,NA,4100,NA,47.46666667,NA,45.55555556,NA,95.97378277,NA,2021Q1
2021,2,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,4,NA,4,NA,0.043956044,NA,0.043956044,NA,100,NA,2021Q2
2021,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,4599,NA,4547,NA,50.53846154,NA,49.96703297,NA,98.86931942,NA,2021Q2
2021,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,4573,NA,4502,NA,49.70652174,NA,48.93478261,NA,98.4474087,NA,2021Q3
2021,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,3872,NA,3837,NA,42.08695652,NA,41.70652174,NA,99.09607438,NA,2021Q4
2022,1,NA,S08000022,Highland,NA,H103H,Caithness General Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,10,NA,10,NA,0.111111111,NA,0.111111111,NA,100,NA,2022Q1
2022,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,3692,NA,3664,NA,41.02222222,NA,40.71111111,NA,99.24160347,NA,2022Q1
2022,2,p,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,NA,z,Geriatric Medicine - units other than long stay,NA,3517,NA,3497,NA,38.64835165,NA,38.42857143,NA,99.43133352,NA,2022Q2
2017,2,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,180,NA,0,NA,1.978021978,NA,0,NA,0,NA,2017Q2
2017,3,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,183,NA,0,NA,1.989130435,NA,0,NA,0,NA,2017Q3
2017,4,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,182,NA,0,NA,1.97826087,NA,0,NA,0,NA,2017Q4
2018,1,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,179,NA,0,NA,1.988888889,NA,0,NA,0,NA,2018Q1
2018,2,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,90,NA,0,NA,0.989010989,NA,0,NA,0,NA,2018Q2
2018,3,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,92,NA,0,NA,1,NA,0,NA,0,NA,2018Q3
2018,4,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,92,NA,0,NA,1,NA,0,NA,0,NA,2018Q4
2019,1,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,89,NA,0,NA,0.988888889,NA,0,NA,0,NA,2019Q1
2019,2,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,90,NA,0,NA,0.989010989,NA,0,NA,0,NA,2019Q2
2019,3,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,92,NA,0,NA,1,NA,0,NA,0,NA,2019Q3
2019,4,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,89,NA,0,NA,0.967391304,NA,0,NA,0,NA,2019Q4
2020,1,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,90,NA,0,NA,0.989010989,NA,0,NA,0,NA,2020Q1
2020,2,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,91,NA,0,NA,1,NA,0,NA,0,NA,2020Q2
2020,3,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,91,NA,0,NA,0.989130435,NA,0,NA,0,NA,2020Q3
2020,4,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,90,NA,0,NA,0.97826087,NA,0,NA,0,NA,2020Q4
2021,1,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,89,NA,0,NA,0.988888889,NA,0,NA,0,NA,2021Q1
2021,2,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,88,NA,0,NA,0.967032967,NA,0,NA,0,NA,2021Q2
2021,3,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,92,NA,0,NA,1,NA,0,NA,0,NA,2021Q3
2021,4,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,92,NA,0,NA,1,NA,0,NA,0,NA,2021Q4
2022,1,NA,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,89,NA,0,NA,0.988888889,NA,0,NA,0,NA,2022Q1
2022,2,p,S08000022,Highland,NA,C121H,Lorn & Islands Hospital,NA,E11,NA,GP Obstetrics,NA,90,NA,0,NA,0.989010989,NA,0,NA,0,NA,2022Q2
2017,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,E12,NA,GP Other than Obstetrics,NA,30,NA,30,NA,0.32967033,NA,0.32967033,NA,100,NA,2017Q2
2017,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,E12,NA,GP Other than Obstetrics,NA,14,NA,14,NA,0.152173913,NA,0.152173913,NA,100,NA,2017Q3
2017,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,E12,NA,GP Other than Obstetrics,NA,9,NA,9,NA,0.097826087,NA,0.097826087,NA,100,NA,2017Q4
2018,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,E12,NA,GP Other than Obstetrics,NA,20,NA,20,NA,0.222222222,NA,0.222222222,NA,100,NA,2018Q1
2018,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,E12,NA,GP Other than Obstetrics,NA,30,NA,30,NA,0.32967033,NA,0.32967033,NA,100,NA,2018Q2
2018,2,NA,S08000022,Highland,NA,H212H,Belford Hospital,NA,E12,NA,GP Other than Obstetrics,NA,2,NA,2,NA,0.021978022,NA,0.021978022,NA,100,NA,2018Q2
2018,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,E12,NA,GP Other than Obstetrics,NA,38,NA,38,NA,0.413043478,NA,0.413043478,NA,100,NA,2018Q3
2018,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,E12,NA,GP Other than Obstetrics,NA,8,NA,8,NA,0.086956522,NA,0.086956522,NA,100,NA,2018Q4
2019,1,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,E12,NA,GP Other than Obstetrics,NA,9,NA,9,NA,0.1,NA,0.1,NA,100,NA,2019Q1
2019,2,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,E12,NA,GP Other than Obstetrics,NA,5,NA,5,NA,0.054945055,NA,0.054945055,NA,100,NA,2019Q2
2019,3,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,E12,NA,GP Other than Obstetrics,NA,9,NA,9,NA,0.097826087,NA,0.097826087,NA,100,NA,2019Q3
2019,4,NA,S08000022,Highland,NA,H202H,Raigmore Hospital,NA,E12,NA,GP Other than Obstetrics,NA,3,NA,3,NA,0.032608696,NA,0.032608696,NA,100,NA,2019Q4
