year,month,hbt,hb_name,treatment_location,location_name,department_type,number_of_attendances_aggregate,number_of_attendances_episode,number_of_attendances_episode_qf,number_meeting_target_aggregate,number_meeting_target_episode,number_meeting_target_episode_qf,discharge_destination_admission_to_same,discharge_destination_admission_to_same_qf,discharge_destination_other_specialty,discharge_destination_other_specialty_qf,discharge_destination_residence,discharge_destination_residence_qf,discharge_destination_transfer,discharge_destination_transfer_qf,discharge_destination_unknown,discharge_destination_unknown_qf,attendance_greater8hrs,attendance_greater8hrs_qf,attendance_greater12hrs,attendance_greater12hrs_qf,is_covid_year
2019,02,S08000020,Grampian,N494H,Kincardine Community Hospital,Minor Injury Unit or Other,80,NA,z,80,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000020,Grampian,N683C,NA,Minor Injury Unit or Other,36,NA,z,36,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000031,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1421,1421,NA,1369,1369,NA,200,NA,1,NA,1121,NA,83,NA,16,NA,0,NA,0,NA,FALSE
2019,02,S08000031,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2494,2494,NA,2275,2275,NA,654,NA,4,NA,1686,NA,35,NA,115,NA,13,NA,0,NA,FALSE
2019,02,S08000031,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,5052,5052,NA,4257,4257,NA,1698,NA,6,NA,3150,NA,117,NA,81,NA,103,NA,2,NA,FALSE
2019,02,S08000031,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,7591,7591,NA,6256,6256,NA,2371,NA,12,NA,4721,NA,88,NA,399,NA,74,NA,2,NA,FALSE
2019,02,S08000031,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1639,1639,NA,1631,1631,NA,0,NA,0,NA,1455,NA,116,NA,68,NA,0,NA,0,NA,FALSE
2019,02,S08000031,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,2705,2705,NA,2704,2704,NA,0,NA,0,NA,2422,NA,181,NA,102,NA,0,NA,0,NA,FALSE
2019,02,S08000031,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,7858,7858,NA,6263,6263,NA,2441,NA,22,NA,5050,NA,64,NA,281,NA,132,NA,19,NA,FALSE
2019,02,S08000031,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,5651,5651,NA,5332,5332,NA,1194,NA,2,NA,4412,NA,4,NA,39,NA,1,NA,0,NA,FALSE
2019,02,S08000022,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,616,NA,z,612,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,78,NA,z,78,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,272,NA,z,265,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,C121H,Lorn & Islands Hospital,Emergency Department,555,555,NA,535,535,NA,140,NA,2,NA,393,NA,20,NA,0,NA,2,NA,0,NA,FALSE
2019,02,S08000022,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,398,NA,z,395,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,155,NA,z,155,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,H103H,Caithness General Hospital,Emergency Department,608,608,NA,566,566,NA,166,NA,1,NA,440,NA,1,NA,0,NA,7,NA,5,NA,FALSE
2019,02,S08000022,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,25,NA,z,25,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,H202H,Raigmore Hospital,Emergency Department,2714,2714,NA,2444,2444,NA,607,NA,2,NA,2095,NA,10,NA,0,NA,29,NA,0,NA,FALSE
2019,02,S08000022,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,297,NA,z,296,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,40,NA,z,40,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,H212H,Belford Hospital,Emergency Department,639,639,NA,615,615,NA,144,NA,0,NA,492,NA,3,NA,0,NA,1,NA,0,NA,FALSE
2019,02,S08000022,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,325,NA,z,325,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,172,NA,z,171,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,183,NA,z,183,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,346,NA,z,343,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,H227B,NA,Minor Injury Unit or Other,136,NA,z,136,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000022,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,52,NA,z,51,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000032,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,5510,5510,NA,5166,5166,NA,1872,NA,12,NA,3496,NA,103,NA,27,NA,17,NA,8,NA,FALSE
2019,02,S08000032,Lanarkshire,L206H,Kello Hospital,Minor Injury Unit or Other,75,NA,z,75,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000032,Lanarkshire,L207H,Lady Home Cottage Hospital,Minor Injury Unit or Other,63,NA,z,63,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000032,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,5183,5183,NA,4633,4633,NA,1566,NA,6,NA,3521,NA,74,NA,16,NA,89,NA,30,NA,FALSE
2019,02,S08000032,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,5707,5707,NA,4861,4861,NA,1719,NA,6,NA,3835,NA,56,NA,91,NA,148,NA,24,NA,FALSE
2019,02,S08000024,Lothian,S108H,Edington Cottage Hospital,Minor Injury Unit or Other,117,NA,z,117,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000024,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,3931,3931,NA,3250,3250,NA,1141,NA,0,NA,2787,NA,3,NA,0,NA,97,NA,25,NA,FALSE
2019,02,S08000024,Lothian,S308H,St John's Hospital,Emergency Department,4528,4528,NA,3863,3863,NA,918,NA,5,NA,3548,NA,57,NA,0,NA,77,NA,5,NA,FALSE
2019,02,S08000024,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,9452,9452,NA,7738,7738,NA,2618,NA,13,NA,6701,NA,120,NA,0,NA,250,NA,56,NA,FALSE
2019,02,S08000024,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,4231,4231,NA,3941,3941,NA,585,NA,0,NA,3644,NA,2,NA,0,NA,17,NA,0,NA,FALSE
2019,02,S08000025,Orkney,R103H,The Balfour,Emergency Department,500,500,NA,478,478,NA,124,NA,0,NA,373,NA,1,NA,2,NA,3,NA,1,NA,FALSE
2019,02,S08000026,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,616,616,NA,579,579,NA,136,NA,0,NA,472,NA,3,NA,5,NA,0,NA,0,NA,FALSE
2019,02,S08000030,Tayside,T101H,Ninewells Hospital,Emergency Department,3947,3947,NA,3720,3720,NA,1297,NA,11,NA,2362,NA,213,NA,64,NA,0,NA,0,NA,FALSE
2019,02,S08000030,Tayside,T202H,Perth Royal Infirmary,Emergency Department,1900,1900,NA,1827,1827,NA,328,NA,3,NA,1263,NA,278,NA,28,NA,2,NA,1,NA,FALSE
2019,02,S08000030,Tayside,T205H,St Margaret's Hospital,Minor Injury Unit or Other,17,17,NA,17,17,NA,0,NA,0,NA,14,NA,2,NA,1,NA,0,NA,0,NA,FALSE
2019,02,S08000030,Tayside,T209H,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,238,238,NA,238,238,NA,0,NA,0,NA,225,NA,11,NA,2,NA,0,NA,0,NA,FALSE
2019,02,S08000030,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,1201,1201,NA,1201,1201,NA,0,NA,1,NA,1104,NA,91,NA,5,NA,0,NA,0,NA,FALSE
2019,02,S08000030,Tayside,T305H,Brechin Infirmary,Minor Injury Unit or Other,86,86,NA,86,86,NA,0,NA,0,NA,84,NA,2,NA,0,NA,0,NA,0,NA,FALSE
2019,02,S08000030,Tayside,T316H,Crieff Community Hospital,Minor Injury Unit or Other,64,64,NA,64,64,NA,0,NA,0,NA,50,NA,10,NA,4,NA,0,NA,0,NA,FALSE
2019,02,S08000030,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,406,406,NA,406,406,NA,0,NA,0,NA,390,NA,16,NA,0,NA,0,NA,0,NA,FALSE
2019,02,S08000030,Tayside,T320H,Pitlochry Community Hospital,Minor Injury Unit or Other,79,79,NA,79,79,NA,0,NA,0,NA,74,NA,5,NA,0,NA,0,NA,0,NA,FALSE
2019,02,S08000030,Tayside,T357C,NA,Minor Injury Unit or Other,246,246,NA,246,246,NA,0,NA,0,NA,227,NA,19,NA,0,NA,0,NA,0,NA,FALSE
2019,02,S08000028,Western Isles,W106H,St Brendans Cot Hospital,Minor Injury Unit or Other,37,NA,z,37,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,02,S08000028,Western Isles,W107H,Western Isles Hospital,Emergency Department,487,487,NA,480,480,NA,148,NA,0,NA,319,NA,8,NA,12,NA,0,NA,0,NA,FALSE
2019,02,S08000028,Western Isles,W108H,Uist & Barra Hospital,Minor Injury Unit or Other,121,121,NA,121,121,NA,15,NA,0,NA,106,NA,0,NA,0,NA,0,NA,0,NA,FALSE
2019,03,S08000015,Ayrshire and Arran,A101H,Arran War Memorial Hospital,Minor Injury Unit or Other,182,NA,z,179,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000015,Ayrshire and Arran,A110H,Lady Margaret Hospital,Minor Injury Unit or Other,48,NA,z,47,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000015,Ayrshire and Arran,A111H,University Hospital Crosshouse,Emergency Department,6396,6396,NA,5676,5676,NA,2129,NA,9,NA,3879,NA,84,NA,295,NA,225,NA,57,NA,FALSE
2019,03,S08000015,Ayrshire and Arran,A210H,University Hospital Ayr,Emergency Department,3382,3382,NA,2777,2777,NA,985,NA,6,NA,2246,NA,85,NA,60,NA,193,NA,68,NA,FALSE
2019,03,S08000015,Ayrshire and Arran,A216H,Girvan Community Hospital,Minor Injury Unit or Other,62,NA,z,62,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000016,Borders,B103H,The Knoll Hospital,Minor Injury Unit or Other,8,NA,z,8,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000016,Borders,B105H,Hawick Community  Hospital,Minor Injury Unit or Other,66,NA,z,66,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000016,Borders,B114H,Kelso Hospital,Minor Injury Unit or Other,5,NA,z,5,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000016,Borders,B118H,Hay Lodge Hospital,Minor Injury Unit or Other,45,NA,z,45,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000016,Borders,B120H,Borders General Hospital,Emergency Department,2560,2560,NA,2471,2471,NA,849,NA,1,NA,1547,NA,154,NA,9,NA,6,NA,1,NA,FALSE
2019,03,S08000017,Dumfries and Galloway,Y101H,Castle Douglas Community Hospital,Minor Injury Unit or Other,18,NA,z,18,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000017,Dumfries and Galloway,Y106H,Kirkcudbright Cottage Hospital,Minor Injury Unit or Other,32,NA,z,32,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000017,Dumfries and Galloway,Y110H,Newton Stewart Hospital,Minor Injury Unit or Other,20,20,NA,19,19,NA,0,NA,0,NA,18,NA,2,NA,0,NA,0,NA,0,NA,FALSE
2019,03,S08000017,Dumfries and Galloway,Y144H,Galloway Community Hospital,Emergency Department,992,992,NA,934,934,NA,67,NA,1,NA,817,NA,83,NA,24,NA,4,NA,0,NA,FALSE
2019,03,S08000017,Dumfries and Galloway,Y146H,Dumfries & Galloway Royal Infirmary,Emergency Department,2742,2742,NA,2545,2545,NA,841,NA,7,NA,1788,NA,71,NA,35,NA,19,NA,5,NA,FALSE
2019,03,S08000029,Fife,F704H,Victoria Hospital,Emergency Department,5794,5794,NA,5365,5365,NA,1807,NA,7,NA,3809,NA,89,NA,82,NA,12,NA,0,NA,FALSE
2019,03,S08000029,Fife,F708H,Adamson Hospital,Minor Injury Unit or Other,147,147,NA,146,146,NA,1,NA,0,NA,142,NA,4,NA,0,NA,0,NA,0,NA,FALSE
2019,03,S08000029,Fife,F709H,St Andrews Community Hospital,Minor Injury Unit or Other,264,264,NA,264,264,NA,0,NA,0,NA,256,NA,8,NA,0,NA,0,NA,0,NA,FALSE
2019,03,S08000029,Fife,F805H,Queen Margaret Hospital,Minor Injury Unit or Other,1726,1726,NA,1723,1723,NA,20,NA,0,NA,1564,NA,116,NA,26,NA,1,NA,1,NA,FALSE
2019,03,S08000019,Forth Valley,V201H,Stirling Community Hospital,Minor Injury Unit or Other,1757,1757,NA,1757,1757,NA,1,NA,0,NA,1346,NA,116,NA,294,NA,0,NA,0,NA,FALSE
2019,03,S08000019,Forth Valley,V217H,Forth Valley Royal Hospital,Emergency Department,5656,5656,NA,5341,5341,NA,1490,NA,6,NA,3470,NA,55,NA,635,NA,13,NA,2,NA,FALSE
2019,03,S08000020,Grampian,N101H,Aberdeen Royal Infirmary,Emergency Department,5132,5132,NA,4632,4632,NA,1310,NA,10,NA,3426,NA,16,NA,370,NA,22,NA,3,NA,FALSE
2019,03,S08000020,Grampian,N121H,Royal Aberdeen Children's Hospital,Emergency Department,1591,1591,NA,1583,1583,NA,114,NA,0,NA,1402,NA,1,NA,74,NA,0,NA,0,NA,FALSE
2019,03,S08000020,Grampian,N151H,Aboyne Hospital,Minor Injury Unit or Other,84,NA,z,84,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N332H,Insch & District War Memorial Hosp.,Minor Injury Unit or Other,31,NA,z,31,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N333H,Peterhead Community Hospital,Minor Injury Unit or Other,1336,NA,z,1335,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N334H,Fraserburgh Hospital,Minor Injury Unit or Other,646,NA,z,646,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N335H,Jubilee Hospital,Minor Injury Unit or Other,240,NA,z,239,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N336H,Turriff Cottage Hospital,Minor Injury Unit or Other,140,NA,z,140,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N337H,Chalmers Hospital,Minor Injury Unit or Other,267,NA,z,256,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N411H,Dr Gray's Hospital,Emergency Department,2102,2102,NA,2000,2000,NA,369,NA,3,NA,1707,NA,23,NA,0,NA,4,NA,0,NA,FALSE
2019,03,S08000020,Grampian,N431H,Seafield Hospital,Minor Injury Unit or Other,52,NA,z,52,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N432H,Stephen Cottage Hospital,Minor Injury Unit or Other,11,NA,z,11,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N433H,Turner Memorial Hospital,Minor Injury Unit or Other,85,NA,z,85,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N451H,Fleming Cottage Hospital,Minor Injury Unit or Other,13,NA,z,13,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N494H,Kincardine Community Hospital,Minor Injury Unit or Other,104,NA,z,104,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000020,Grampian,N683C,NA,Minor Injury Unit or Other,37,NA,z,37,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000031,Greater Glasgow and Clyde,C206H,Vale of Leven General Hospital,Minor Injury Unit or Other,1607,1607,NA,1569,1569,NA,237,NA,1,NA,1290,NA,63,NA,16,NA,1,NA,0,NA,FALSE
2019,03,S08000031,Greater Glasgow and Clyde,C313H,Inverclyde Royal Hospital,Emergency Department,2731,2731,NA,2428,2428,NA,692,NA,4,NA,1831,NA,46,NA,158,NA,18,NA,0,NA,FALSE
2019,03,S08000031,Greater Glasgow and Clyde,C418H,Royal Alexandra Hospital,Emergency Department,5655,5655,NA,5100,5100,NA,1747,NA,7,NA,3686,NA,103,NA,112,NA,56,NA,0,NA,FALSE
2019,03,S08000031,Greater Glasgow and Clyde,G107H,Glasgow Royal Infirmary,Emergency Department,8290,8290,NA,6717,6717,NA,2484,NA,22,NA,5170,NA,128,NA,486,NA,50,NA,0,NA,FALSE
2019,03,S08000031,Greater Glasgow and Clyde,G207H,Stobhill Hospital,Minor Injury Unit or Other,1912,1912,NA,1877,1877,NA,0,NA,0,NA,1656,NA,130,NA,126,NA,0,NA,0,NA,FALSE
2019,03,S08000031,Greater Glasgow and Clyde,G306H,New Victoria Hospital,Minor Injury Unit or Other,3062,3062,NA,3061,3061,NA,1,NA,1,NA,2787,NA,219,NA,54,NA,0,NA,0,NA,FALSE
2019,03,S08000031,Greater Glasgow and Clyde,G405H,Queen Elizabeth University Hospital,Emergency Department,8845,8845,NA,7356,7356,NA,2825,NA,24,NA,5646,NA,43,NA,307,NA,36,NA,1,NA,FALSE
2019,03,S08000031,Greater Glasgow and Clyde,G513H,Royal Hospital for Children,Emergency Department,6171,6171,NA,5910,5910,NA,1367,NA,2,NA,4749,NA,1,NA,52,NA,0,NA,0,NA,FALSE
2019,03,S08000022,Highland,C106H,Cowal Community Hospital,Minor Injury Unit or Other,701,NA,z,694,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,C108H,Islay Hospital,Minor Injury Unit or Other,99,NA,z,99,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,C113H,Victoria Hospital,Minor Injury Unit or Other,381,NA,z,370,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,C121H,Lorn & Islands Hospital,Emergency Department,663,663,NA,643,643,NA,149,NA,0,NA,493,NA,21,NA,0,NA,1,NA,0,NA,FALSE
2019,03,S08000022,Highland,C122H,Campbeltown Hospital,Minor Injury Unit or Other,573,NA,z,572,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,H101H,Dunbar Hospital,Minor Injury Unit or Other,142,NA,z,142,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,H103H,Caithness General Hospital,Emergency Department,717,717,NA,651,651,NA,194,NA,0,NA,517,NA,6,NA,0,NA,12,NA,3,NA,FALSE
2019,03,S08000022,Highland,H106H,Lawson Memorial Hospital,Minor Injury Unit or Other,47,NA,z,47,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,H202H,Raigmore Hospital,Emergency Department,2955,2955,NA,2780,2780,NA,699,NA,3,NA,2242,NA,11,NA,0,NA,4,NA,0,NA,FALSE
2019,03,S08000022,Highland,H208H,Nairn Town and County Hospital,Minor Injury Unit or Other,340,NA,z,340,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,H210H,Ian Charles Community Hospital,Minor Injury Unit or Other,47,NA,z,47,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,H212H,Belford Hospital,Emergency Department,739,739,NA,709,709,NA,136,NA,0,NA,601,NA,2,NA,0,NA,2,NA,0,NA,FALSE
2019,03,S08000022,Highland,H214H,Mackinnon Memorial Hospital,Minor Injury Unit or Other,396,NA,z,394,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,H215H,Portree Hospital,Minor Injury Unit or Other,175,NA,z,175,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,H219H,County Community Hospital Invergordon,Minor Injury Unit or Other,164,NA,z,164,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,H224H,Mid-Argyll Community Hospital and Integrated Care Centre,Minor Injury Unit or Other,409,NA,z,404,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,H227B,NA,Minor Injury Unit or Other,119,NA,z,119,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000022,Highland,H227H,Mull and Iona Community Hospital,Minor Injury Unit or Other,86,NA,z,86,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000032,Lanarkshire,L106H,University Hospital Monklands,Emergency Department,6074,6074,NA,5748,5748,NA,2131,NA,9,NA,3781,NA,104,NA,49,NA,14,NA,2,NA,FALSE
2019,03,S08000032,Lanarkshire,L206H,Kello Hospital,Minor Injury Unit or Other,62,62,NA,62,62,NA,4,NA,0,NA,52,NA,3,NA,3,NA,0,NA,0,NA,FALSE
2019,03,S08000032,Lanarkshire,L207H,Lady Home Cottage Hospital,Minor Injury Unit or Other,31,31,NA,31,31,NA,0,NA,0,NA,27,NA,4,NA,0,NA,0,NA,0,NA,FALSE
2019,03,S08000032,Lanarkshire,L302H,University Hospital Hairmyres,Emergency Department,5642,5642,NA,5062,5062,NA,1683,NA,5,NA,3871,NA,67,NA,16,NA,77,NA,23,NA,FALSE
2019,03,S08000032,Lanarkshire,L308H,University Hospital Wishaw,Emergency Department,6281,6281,NA,5687,5687,NA,1824,NA,8,NA,4351,NA,69,NA,29,NA,67,NA,4,NA,FALSE
2019,03,S08000024,Lothian,S108H,Edington Cottage Hospital,Minor Injury Unit or Other,135,NA,z,135,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,NA,z,FALSE
2019,03,S08000024,Lothian,S116H,Western General Hospital,Minor Injury Unit or Other,4140,4140,NA,3733,3733,NA,1143,NA,0,NA,2982,NA,15,NA,0,NA,24,NA,5,NA,FALSE
2019,03,S08000024,Lothian,S308H,St John's Hospital,Emergency Department,5000,5000,NA,4602,4602,NA,978,NA,3,NA,3939,NA,80,NA,0,NA,23,NA,4,NA,FALSE
2019,03,S08000024,Lothian,S314H,Royal Infirmary of Edinburgh at Little France,Emergency Department,10425,10425,NA,8588,8588,NA,2928,NA,7,NA,7350,NA,140,NA,0,NA,202,NA,52,NA,FALSE
2019,03,S08000024,Lothian,S319H,Royal Hospital for Children and Young People,Emergency Department,4705,4705,NA,4339,4339,NA,653,NA,0,NA,4052,NA,0,NA,0,NA,14,NA,0,NA,FALSE
2019,03,S08000025,Orkney,R103H,The Balfour,Emergency Department,552,552,NA,517,517,NA,136,NA,0,NA,408,NA,5,NA,3,NA,2,NA,0,NA,FALSE
2019,03,S08000026,Shetland,Z102H,Gilbert Bain Hospital,Emergency Department,668,668,NA,648,648,NA,142,NA,1,NA,510,NA,3,NA,12,NA,0,NA,0,NA,FALSE
2019,03,S08000030,Tayside,T101H,Ninewells Hospital,Emergency Department,4526,4526,NA,4282,4282,NA,1440,NA,8,NA,2806,NA,195,NA,77,NA,3,NA,0,NA,FALSE
2019,03,S08000030,Tayside,T202H,Perth Royal Infirmary,Emergency Department,2174,2174,NA,2072,2072,NA,428,NA,3,NA,1407,NA,309,NA,27,NA,2,NA,0,NA,FALSE
2019,03,S08000030,Tayside,T205H,St Margaret's Hospital,Minor Injury Unit or Other,25,25,NA,25,25,NA,0,NA,0,NA,21,NA,3,NA,1,NA,0,NA,0,NA,FALSE
2019,03,S08000030,Tayside,T209H,Blairgowrie & Rattray Cottage Hospital,Minor Injury Unit or Other,270,270,NA,269,269,NA,0,NA,0,NA,258,NA,10,NA,2,NA,0,NA,0,NA,FALSE
2019,03,S08000030,Tayside,T304H,Arbroath Infirmary,Minor Injury Unit or Other,1347,1347,NA,1346,1346,NA,0,NA,0,NA,1209,NA,135,NA,3,NA,0,NA,0,NA,FALSE
2019,03,S08000030,Tayside,T305H,Brechin Infirmary,Minor Injury Unit or Other,83,83,NA,83,83,NA,0,NA,0,NA,74,NA,8,NA,1,NA,0,NA,0,NA,FALSE
2019,03,S08000030,Tayside,T316H,Crieff Community Hospital,Minor Injury Unit or Other,66,66,NA,66,66,NA,0,NA,0,NA,57,NA,5,NA,4,NA,0,NA,0,NA,FALSE
2019,03,S08000030,Tayside,T319H,Whitehills Health and Community Care Centre,Minor Injury Unit or Other,459,459,NA,459,459,NA,0,NA,0,NA,431,NA,27,NA,1,NA,0,NA,0,NA,FALSE
2019,03,S08000030,Tayside,T320H,Pitlochry Community Hospital,Minor Injury Unit or Other,78,78,NA,78,78,NA,0,NA,0,NA,75,NA,3,NA,0,NA,0,NA,0,NA,FALSE
2019,03,S08000030,Tayside,T357C,NA,Minor Injury Unit or Other,250,250,NA,250,250,NA,0,NA,0,NA,228,NA,22,NA,0,NA,0,NA,0,NA,FALSE
