Quarter,QuarterQF,HB,HBQF,Location,LocationQF,Specialty,SpecialtyQF,SpecialtyName,SpecialtyNameQF,AllStaffedBeddays,AllStaffedBeddaysQF,TotalOccupiedBeddays,TotalOccupiedBeddaysQF,AverageAvailableStaffedBeds,AverageAvailableStaffedBedsQF,AverageOccupiedBeds,AverageOccupiedBedsQF,PercentageOccupancy,PercentageOccupancyQF
2020Q2,,S08000031,,C418H,,C8,,Trauma and Orthopaedic Surgery,,4560,,2888,,50.10989011,,31.73626374,,63.33333333,
2020Q2,,S08000031,,G107H,,C8,,Trauma and Orthopaedic Surgery,,4963,,3828,,54.53846154,,42.06593407,,77.13076768,
2020Q2,,S08000031,,G405H,,C8,,Trauma and Orthopaedic Surgery,,8350,,5946,,91.75824176,,65.34065934,,71.20958084,
2020Q2,,S08000031,,G516H,,C8,,Trauma and Orthopaedic Surgery,,115,,106,,1.263736264,,1.164835165,,92.17391304,
2020Q2,,S08000031,,S08000031,d,C8,,Trauma and Orthopaedic Surgery,,20763,,14406,,228.1648352,,158.3076923,,69.38303713,
2020Q3,,S08000031,,C206H,,C8,,Trauma and Orthopaedic Surgery,,8,,8,,0.086956522,,0.086956522,,100,
2020Q3,,S08000031,,C313H,,C8,,Trauma and Orthopaedic Surgery,,1944,,1703,,21.13043478,,18.51086957,,87.60288066,
2020Q3,,S08000031,,C418H,,C8,,Trauma and Orthopaedic Surgery,,4477,,3370,,48.66304348,,36.63043478,,75.27362073,
2020Q3,,S08000031,,G107H,,C8,,Trauma and Orthopaedic Surgery,,6517,,5078,,70.83695652,,55.19565217,,77.91928802,
2020Q3,,S08000031,,G207H,,C8,,Trauma and Orthopaedic Surgery,,6,,6,,0.065217391,,0.065217391,,100,
2020Q3,,S08000031,,G306H,,C8,,Trauma and Orthopaedic Surgery,,14,,14,,0.152173913,,0.152173913,,100,
2020Q3,,S08000031,,G405H,,C8,,Trauma and Orthopaedic Surgery,,9019,,7273,,98.0326087,,79.05434783,,80.64086928,
2020Q3,,S08000031,,G516H,,C8,,Trauma and Orthopaedic Surgery,,120,,120,,1.304347826,,1.304347826,,100,
2020Q3,,S08000031,,S08000031,d,C8,,Trauma and Orthopaedic Surgery,,23157,,18014,,251.7065217,,195.8043478,,77.79073282,
2020Q4,,S08000031,,C206H,,C8,,Trauma and Orthopaedic Surgery,,3,,3,,0.032608696,,0.032608696,,100,
2020Q4,,S08000031,,C313H,,C8,,Trauma and Orthopaedic Surgery,,2690,,2084,,29.23913043,,22.65217391,,77.47211896,
2020Q4,,S08000031,,C418H,,C8,,Trauma and Orthopaedic Surgery,,4308,,3705,,46.82608696,,40.27173913,,86.00278552,
2020Q4,,S08000031,,G107H,,C8,,Trauma and Orthopaedic Surgery,,6373,,4854,,69.27173913,,52.76086957,,76.16507139,
2020Q4,,S08000031,,G207H,,C8,,Trauma and Orthopaedic Surgery,,108,,108,,1.173913043,,1.173913043,,100,
2020Q4,,S08000031,,G306H,,C8,,Trauma and Orthopaedic Surgery,,13,,13,,0.141304348,,0.141304348,,100,
2020Q4,,S08000031,,G405H,,C8,,Trauma and Orthopaedic Surgery,,9138,,7888,,99.32608696,,85.73913043,,86.32085796,
2020Q4,,S08000031,,G516H,,C8,,Trauma and Orthopaedic Surgery,,72,,72,,0.782608696,,0.782608696,,100,
2020Q4,,S08000031,,S08000031,d,C8,,Trauma and Orthopaedic Surgery,,23772,,19159,,258.3913043,,208.25,,80.59481743,
2021Q1,,S08000031,,C206H,,C8,,Trauma and Orthopaedic Surgery,,21,,21,,0.233333333,,0.233333333,,100,
2021Q1,,S08000031,,C313H,,C8,,Trauma and Orthopaedic Surgery,,2974,,2506,,33.04444444,,27.84444444,,84.26361802,
2021Q1,,S08000031,,C418H,,C8,,Trauma and Orthopaedic Surgery,,4501,,3903,,50.01111111,,43.36666667,,86.71406354,
2021Q1,,S08000031,,G107H,,C8,,Trauma and Orthopaedic Surgery,,6065,,5209,,67.38888889,,57.87777778,,85.88623248,
2021Q1,,S08000031,,G207H,,C8,,Trauma and Orthopaedic Surgery,,21,,21,,0.233333333,,0.233333333,,100,
2021Q1,,S08000031,,G306H,,C8,,Trauma and Orthopaedic Surgery,,5,,5,,0.055555556,,0.055555556,,100,
2021Q1,,S08000031,,G405H,,C8,,Trauma and Orthopaedic Surgery,,8608,,6828,,95.64444444,,75.86666667,,79.32156134,
2021Q1,,S08000031,,G516H,,C8,,Trauma and Orthopaedic Surgery,,46,,46,,0.511111111,,0.511111111,,100,
2021Q1,,S08000031,,S08000031,d,C8,,Trauma and Orthopaedic Surgery,,23351,,18993,,259.4555556,,211.0333333,,81.33698771,
2021Q2,,S08000031,,C206H,,C8,,Trauma and Orthopaedic Surgery,,2,,2,,0.021978022,,0.021978022,,100,
2021Q2,,S08000031,,C313H,,C8,,Trauma and Orthopaedic Surgery,,2783,,2279,,30.58241758,,25.04395604,,81.89004671,
2021Q2,,S08000031,,C418H,,C8,,Trauma and Orthopaedic Surgery,,5039,,4014,,55.37362637,,44.10989011,,79.65866243,
2021Q2,,S08000031,,G107H,,C8,,Trauma and Orthopaedic Surgery,,7032,,5487,,77.27472527,,60.2967033,,78.02901024,
2021Q2,,S08000031,,G207H,,C8,,Trauma and Orthopaedic Surgery,,94,,94,,1.032967033,,1.032967033,,100,
2021Q2,,S08000031,,G306H,,C8,,Trauma and Orthopaedic Surgery,,30,,30,,0.32967033,,0.32967033,,100,
2021Q2,,S08000031,,G405H,,C8,,Trauma and Orthopaedic Surgery,,9398,,8207,,103.2747253,,90.18681319,,87.32709087,
2021Q2,,S08000031,,G516H,,C8,,Trauma and Orthopaedic Surgery,,63,,63,,0.692307692,,0.692307692,,100,
2021Q2,,S08000031,,S08000031,d,C8,,Trauma and Orthopaedic Surgery,,25588,,20820,,281.1868132,,228.7912088,,81.36626544,
2021Q3,,S08000031,,C206H,,C8,,Trauma and Orthopaedic Surgery,,43,,43,,0.467391304,,0.467391304,,100,
2021Q3,,S08000031,,C313H,,C8,,Trauma and Orthopaedic Surgery,,2523,,1758,,27.42391304,,19.10869565,,69.67895363,
2021Q3,,S08000031,,C418H,,C8,,Trauma and Orthopaedic Surgery,,6143,,4882,,66.77173913,,53.06521739,,79.47257041,
2021Q3,,S08000031,,G107H,,C8,,Trauma and Orthopaedic Surgery,,7504,,6018,,81.56521739,,65.41304348,,80.197228140000007,
2021Q3,,S08000031,,G207H,,C8,,Trauma and Orthopaedic Surgery,,62,,62,,0.673913043,,0.673913043,,100,
2021Q3,,S08000031,,G306H,,C8,,Trauma and Orthopaedic Surgery,,12,,12,,0.130434783,,0.130434783,,100,
2021Q3,,S08000031,,G405H,,C8,,Trauma and Orthopaedic Surgery,,10413,,8830,,113.1847826,,95.97826087,,84.79784884,
2021Q3,,S08000031,,G516H,,C8,,Trauma and Orthopaedic Surgery,,42,,42,,0.456521739,,0.456521739,,100,
2021Q3,,S08000031,,S08000031,d,C8,,Trauma and Orthopaedic Surgery,,27826,,22259,,302.4565217,,241.9456522,,79.99353123,
2021Q4,,S08000031,,C206H,,C8,,Trauma and Orthopaedic Surgery,,46,,46,,0.5,,0.5,,100,
2021Q4,,S08000031,,C313H,,C8,,Trauma and Orthopaedic Surgery,,1751,,1244,,19.0326087,,13.52173913,,71.04511708,
2021Q4,,S08000031,,C418H,,C8,,Trauma and Orthopaedic Surgery,,6844,,6339,,74.39130435,,68.90217391,,92.62127411,
2021Q4,,S08000031,,G107H,,C8,,Trauma and Orthopaedic Surgery,,7671,,6365,,83.38043478,,69.18478261,,82.97484031,
2021Q4,,S08000031,,G207H,,C8,,Trauma and Orthopaedic Surgery,,52,,52,,0.565217391,,0.565217391,,100,
2021Q4,,S08000031,,G405H,,C8,,Trauma and Orthopaedic Surgery,,10203,,9068,,110.9021739,,98.56521739,,88.87582084,
2021Q4,,S08000031,,G516H,,C8,,Trauma and Orthopaedic Surgery,,98,,98,,1.065217391,,1.065217391,,100,
2021Q4,,S08000031,,S08000031,d,C8,,Trauma and Orthopaedic Surgery,,27439,,23567,,298.25,,256.1630435,,85.88869857,
2022Q1,,S08000031,,C206H,,C8,,Trauma and Orthopaedic Surgery,,44,,44,,0.488888889,,0.488888889,,100,
2022Q1,,S08000031,,C313H,,C8,,Trauma and Orthopaedic Surgery,,2946,,2277,,32.73333333,,25.3,,77.29124236,
2022Q1,,S08000031,,C418H,,C8,,Trauma and Orthopaedic Surgery,,7268,,6652,,80.75555556,,73.91111111,,91.52449092,
2022Q1,,S08000031,,G107H,,C8,,Trauma and Orthopaedic Surgery,,7721,,6693,,85.78888889,,74.36666667,,86.68566248,
2022Q1,,S08000031,,G207H,,C8,,Trauma and Orthopaedic Surgery,,71,,71,,0.788888889,,0.788888889,,100,
2022Q1,,S08000031,,G306H,,C8,,Trauma and Orthopaedic Surgery,,7,,7,,0.077777778,,0.077777778,,100,
2022Q1,,S08000031,,G405H,,C8,,Trauma and Orthopaedic Surgery,,9737,,9099,,108.1888889,,101.1,,93.44767382,
2022Q1,,S08000031,,G516H,,C8,,Trauma and Orthopaedic Surgery,,64,,64,,0.711111111,,0.711111111,,100,
2022Q1,,S08000031,,S08000031,d,C8,,Trauma and Orthopaedic Surgery,,28709,,25326,,318.9888889,,281.4,,88.21623881,
2022Q2,p,S08000031,,C206H,,C8,,Trauma and Orthopaedic Surgery,,98,,98,,1.076923077,,1.076923077,,100,
2022Q2,p,S08000031,,C313H,,C8,,Trauma and Orthopaedic Surgery,,2702,,1997,,29.69230769,,21.94505495,,73.90821614,
2022Q2,p,S08000031,,C418H,,C8,,Trauma and Orthopaedic Surgery,,6821,,6564,,74.95604396,,72.13186813,,96.23222401,
2022Q2,p,S08000031,,G107H,,C8,,Trauma and Orthopaedic Surgery,,7730,,6367,,84.94505495,,69.96703297,,82.36739974,
2022Q2,p,S08000031,,G207H,,C8,,Trauma and Orthopaedic Surgery,,48,,48,,0.527472527,,0.527472527,,100,
2022Q2,p,S08000031,,G405H,,C8,,Trauma and Orthopaedic Surgery,,10826,,10234,,118.967033,,112.4615385,,94.53168299,
2022Q2,p,S08000031,,G516H,,C8,,Trauma and Orthopaedic Surgery,,143,,114,,1.571428571,,1.252747253,,79.72027972,
2022Q2,p,S08000031,,S08000031,d,C8,,Trauma and Orthopaedic Surgery,,29182,,25918,,320.6813187,,284.8131868,,88.81502296,
2017Q2,,S08000031,,C313H,,,z,Unspecified,,88,,0,,0.967032967,,0,,0,
2017Q2,,S08000031,,C418H,,,z,Unspecified,,243,,0,,2.67032967,,0,,0,
2017Q2,,S08000031,,G207H,,,z,Unspecified,,912,,0,,10.02197802,,0,,0,
2017Q2,,S08000031,,G306H,,,z,Unspecified,,645,,0,,7.087912088,,0,,0,
2017Q2,,S08000031,,S08000031,d,,z,Unspecified,,4098,,0,,45.03296703,,0,,0,
2017Q3,,S08000031,,C313H,,,z,Unspecified,,147,,0,,1.597826087,,0,,0,
2017Q3,,S08000031,,C418H,,,z,Unspecified,,210,,0,,2.282608696,,0,,0,
2017Q3,,S08000031,,G207H,,,z,Unspecified,,861,,0,,9.358695652,,0,,0,
2017Q3,,S08000031,,G306H,,,z,Unspecified,,885,,0,,9.619565217,,0,,0,
2017Q3,,S08000031,,S08000031,d,,z,Unspecified,,4350,,0,,47.2826087,,0,,0,
2017Q4,,S08000031,,C313H,,,z,Unspecified,,107,,0,,1.163043478,,0,,0,
2017Q4,,S08000031,,C418H,,,z,Unspecified,,169,,0,,1.836956522,,0,,0,
2017Q4,,S08000031,,G207H,,,z,Unspecified,,176,,0,,1.913043478,,0,,0,
2017Q4,,S08000031,,G306H,,,z,Unspecified,,787,,0,,8.554347826,,0,,0,
2017Q4,,S08000031,,S08000031,d,,z,Unspecified,,3331,,0,,36.20652174,,0,,0,
2018Q1,,S08000031,,C313H,,,z,Unspecified,,118,,0,,1.311111111,,0,,0,
2018Q1,,S08000031,,C418H,,,z,Unspecified,,188,,0,,2.088888889,,0,,0,
2018Q1,,S08000031,,G207H,,,z,Unspecified,,90,,0,,1,,0,,0,
2018Q1,,S08000031,,G306H,,,z,Unspecified,,488,,0,,5.422222222,,0,,0,
2018Q1,,S08000031,,S08000031,d,,z,Unspecified,,2795,,0,,31.05555556,,0,,0,
2018Q2,,S08000031,,C313H,,,z,Unspecified,,131,,0,,1.43956044,,0,,0,
2018Q2,,S08000031,,C418H,,,z,Unspecified,,206,,0,,2.263736264,,0,,0,
2018Q2,,S08000031,,G207H,,,z,Unspecified,,41,,0,,0.450549451,,0,,0,
2018Q2,,S08000031,,G306H,,,z,Unspecified,,714,,0,,7.846153846,,0,,0,
2018Q2,,S08000031,,S08000031,d,,z,Unspecified,,2647,,0,,29.08791209,,0,,0,
2018Q3,,S08000031,,C313H,,,z,Unspecified,,122,,0,,1.326086957,,0,,0,
2018Q3,,S08000031,,C418H,,,z,Unspecified,,230,,0,,2.5,,0,,0,
2018Q3,,S08000031,,G207H,,,z,Unspecified,,67,,0,,0.72826087,,0,,0,
2018Q3,,S08000031,,G306H,,,z,Unspecified,,897,,0,,9.75,,0,,0,
2018Q3,,S08000031,,S08000031,d,,z,Unspecified,,2908,,0,,31.60869565,,0,,0,
2018Q4,,S08000031,,C313H,,,z,Unspecified,,76,,0,,0.826086957,,0,,0,
2018Q4,,S08000031,,C418H,,,z,Unspecified,,205,,0,,2.22826087,,0,,0,
2018Q4,,S08000031,,G207H,,,z,Unspecified,,117,,0,,1.27173913,,0,,0,
2018Q4,,S08000031,,G306H,,,z,Unspecified,,732,,0,,7.956521739,,0,,0,
2018Q4,,S08000031,,S08000031,d,,z,Unspecified,,2631,,0,,28.59782609,,0,,0,
2019Q1,,S08000031,,C313H,,,z,Unspecified,,85,,0,,0.944444444,,0,,0,
2019Q1,,S08000031,,C418H,,,z,Unspecified,,210,,0,,2.333333333,,0,,0,
2019Q1,,S08000031,,G207H,,,z,Unspecified,,50,,0,,0.555555556,,0,,0,
2019Q1,,S08000031,,G306H,,,z,Unspecified,,501,,0,,5.566666667,,0,,0,
2019Q1,,S08000031,,S08000031,d,,z,Unspecified,,2228,,0,,24.75555556,,0,,0,
2019Q2,,S08000031,,C313H,,,z,Unspecified,,82,,0,,0.901098901,,0,,0,
2019Q2,,S08000031,,C418H,,,z,Unspecified,,262,,0,,2.879120879,,0,,0,
2019Q2,,S08000031,,G207H,,,z,Unspecified,,341,,0,,3.747252747,,0,,0,
2019Q2,,S08000031,,G306H,,,z,Unspecified,,744,,0,,8.175824176,,0,,0,
2019Q2,,S08000031,,S08000031,d,,z,Unspecified,,3136,,0,,34.46153846,,0,,0,
2019Q3,,S08000031,,C313H,,,z,Unspecified,,125,,0,,1.358695652,,0,,0,
2019Q3,,S08000031,,C418H,,,z,Unspecified,,226,,0,,2.456521739,,0,,0,
2019Q3,,S08000031,,G207H,,,z,Unspecified,,245,,0,,2.663043478,,0,,0,
2019Q3,,S08000031,,G306H,,,z,Unspecified,,813,,0,,8.836956522,,0,,0,
2019Q3,,S08000031,,S08000031,d,,z,Unspecified,,3460,,0,,37.60869565,,0,,0,
2019Q4,,S08000031,,C313H,,,z,Unspecified,,63,,0,,0.684782609,,0,,0,
2019Q4,,S08000031,,C418H,,,z,Unspecified,,123,,0,,1.336956522,,0,,0,
2019Q4,,S08000031,,G207H,,,z,Unspecified,,218,,0,,2.369565217,,0,,0,
2019Q4,,S08000031,,G306H,,,z,Unspecified,,474,,0,,5.152173913,,0,,0,
2019Q4,,S08000031,,S08000031,d,,z,Unspecified,,2238,,0,,24.32608696,,0,,0,
2020Q1,,S08000031,,C313H,,,z,Unspecified,,124,,0,,1.362637363,,0,,0,
2020Q1,,S08000031,,C418H,,,z,Unspecified,,345,,0,,3.791208791,,0,,0,
2020Q1,,S08000031,,G207H,,,z,Unspecified,,88,,0,,0.967032967,,0,,0,
2020Q1,,S08000031,,G306H,,,z,Unspecified,,457,,0,,5.021978022,,0,,0,
2020Q1,,S08000031,,S08000031,d,,z,Unspecified,,2937,,0,,32.27472527,,0,,0,
2020Q2,,S08000031,,C313H,,,z,Unspecified,,205,,0,,2.252747253,,0,,0,
2020Q2,,S08000031,,C418H,,,z,Unspecified,,1498,,0,,16.46153846,,0,,0,
2020Q2,,S08000031,,G207H,,,z,Unspecified,,12,,0,,0.131868132,,0,,0,
2020Q2,,S08000031,,G306H,,,z,Unspecified,,319,,0,,3.505494505,,0,,0,
2020Q2,,S08000031,,S08000031,d,,z,Unspecified,,5601,,0,,61.54945055,,0,,0,
2020Q3,,S08000031,,C313H,,,z,Unspecified,,129,,0,,1.402173913,,0,,0,
2020Q3,,S08000031,,C418H,,,z,Unspecified,,1458,,0,,15.84782609,,0,,0,
2020Q3,,S08000031,,G207H,,,z,Unspecified,,203,,0,,2.206521739,,0,,0,
2020Q3,,S08000031,,G306H,,,z,Unspecified,,692,,0,,7.52173913,,0,,0,
2020Q3,,S08000031,,S08000031,d,,z,Unspecified,,5677,,0,,61.70652174,,0,,0,
2020Q4,,S08000031,,C313H,,,z,Unspecified,,102,,0,,1.108695652,,0,,0,
2020Q4,,S08000031,,C418H,,,z,Unspecified,,1378,,0,,14.97826087,,0,,0,
2020Q4,,S08000031,,G207H,,,z,Unspecified,,218,,0,,2.369565217,,0,,0,
2020Q4,,S08000031,,G306H,,,z,Unspecified,,413,,0,,4.489130435,,0,,0,
2020Q4,,S08000031,,S08000031,d,,z,Unspecified,,5480,,0,,59.56521739,,0,,0,
2021Q1,,S08000031,,C313H,,,z,Unspecified,,72,,0,,0.8,,0,,0,
2021Q1,,S08000031,,C418H,,,z,Unspecified,,1339,,0,,14.87777778,,0,,0,
2021Q1,,S08000031,,G207H,,,z,Unspecified,,111,,0,,1.233333333,,0,,0,
2021Q1,,S08000031,,G306H,,,z,Unspecified,,257,,0,,2.855555556,,0,,0,
2021Q1,,S08000031,,S08000031,d,,z,Unspecified,,5303,,0,,58.92222222,,0,,0,
2021Q2,,S08000031,,C313H,,,z,Unspecified,,117,,0,,1.285714286,,0,,0,
2021Q2,,S08000031,,C418H,,,z,Unspecified,,1189,,0,,13.06593407,,0,,0,
2021Q2,,S08000031,,G207H,,,z,Unspecified,,305,,0,,3.351648352,,0,,0,
2021Q2,,S08000031,,G306H,,,z,Unspecified,,950,,0,,10.43956044,,0,,0,
2021Q2,,S08000031,,S08000031,d,,z,Unspecified,,6070,,0,,66.7032967,,0,,0,
2021Q3,,S08000031,,C313H,,,z,Unspecified,,58,,0,,0.630434783,,0,,0,
2021Q3,,S08000031,,C418H,,,z,Unspecified,,1210,,0,,13.15217391,,0,,0,
2021Q3,,S08000031,,G207H,,,z,Unspecified,,72,,0,,0.782608696,,0,,0,
2021Q3,,S08000031,,G306H,,,z,Unspecified,,618,,0,,6.717391304,,0,,0,
2021Q3,,S08000031,,S08000031,d,,z,Unspecified,,5292,,0,,57.52173913,,0,,0,
2021Q4,,S08000031,,C313H,,,z,Unspecified,,68,,0,,0.739130435,,0,,0,
2021Q4,,S08000031,,C418H,,,z,Unspecified,,1049,,0,,11.40217391,,0,,0,
2021Q4,,S08000031,,G207H,,,z,Unspecified,,65,,0,,0.706521739,,0,,0,
2021Q4,,S08000031,,G306H,,,z,Unspecified,,48,,0,,0.52173913,,0,,0,
2021Q4,,S08000031,,S08000031,d,,z,Unspecified,,4238,,0,,46.06521739,,0,,0,
2022Q1,,S08000031,,C313H,,,z,Unspecified,,86,,0,,0.955555556,,0,,0,
2022Q1,,S08000031,,C418H,,,z,Unspecified,,1042,,0,,11.57777778,,0,,0,
2022Q1,,S08000031,,G207H,,,z,Unspecified,,334,,0,,3.711111111,,0,,0,
2022Q1,,S08000031,,G306H,,,z,Unspecified,,15,,0,,0.166666667,,0,,0,
2022Q1,,S08000031,,S08000031,d,,z,Unspecified,,4953,,0,,55.03333333,,0,,0,
2022Q2,p,S08000031,,C313H,,,z,Unspecified,,97,,0,,1.065934066,,0,,0,
2022Q2,p,S08000031,,C418H,,,z,Unspecified,,1081,,0,,11.87912088,,0,,0,
2022Q2,p,S08000031,,G207H,,,z,Unspecified,,99,,0,,1.087912088,,0,,0,
2022Q2,p,S08000031,,G306H,,,z,Unspecified,,15,,0,,0.164835165,,0,,0,
2022Q2,p,S08000031,,S08000031,d,,z,Unspecified,,4477,,0,,49.1978022,,0,,0,
2017Q2,,S08000031,,C313H,,CB,,Urology,,9,,9,,0.098901099,,0.098901099,,100,
2017Q2,,S08000031,,C418H,,CB,,Urology,,1498,,1283,,16.46153846,,14.0989011,,85.64753004,
2017Q2,,S08000031,,G107H,,CB,,Urology,,2392,,1738,,26.28571429,,19.0989011,,72.65886288,
2017Q2,,S08000031,,G207H,,CB,,Urology,,28,,28,,0.307692308,,0.307692308,,100,
2017Q2,,S08000031,,G306H,,CB,,Urology,,33,,33,,0.362637363,,0.362637363,,100,
2017Q2,,S08000031,,G405H,,CB,,Urology,,2995,,2428,,32.91208791,,26.68131868,,81.06844741,
2017Q2,,S08000031,,G516H,,CB,,Urology,,639,,117,,7.021978022,,1.285714286,,18.30985915,
2017Q2,,S08000031,,S08000031,d,CB,,Urology,,8006,,5815,,87.97802198,,63.9010989,,72.63302523,
2017Q3,,S08000031,,C206H,,CB,,Urology,,1,,1,,0.010869565,,0.010869565,,100,
2017Q3,,S08000031,,C313H,,CB,,Urology,,3,,3,,0.032608696,,0.032608696,,100,
2017Q3,,S08000031,,C418H,,CB,,Urology,,1554,,1298,,16.89130435,,14.10869565,,83.52638353,
2017Q3,,S08000031,,G107H,,CB,,Urology,,2205,,1615,,23.9673913,,17.55434783,,73.24263039,
2017Q3,,S08000031,,G207H,,CB,,Urology,,28,,28,,0.304347826,,0.304347826,,100,
2017Q3,,S08000031,,G306H,,CB,,Urology,,42,,42,,0.456521739,,0.456521739,,100,
2017Q3,,S08000031,,G405H,,CB,,Urology,,3121,,2543,,33.92391304,,27.64130435,,81.48029478,
2017Q3,,S08000031,,G516H,,CB,,Urology,,687,,169,,7.467391304,,1.836956522,,24.59970888,
2017Q3,,S08000031,,S08000031,d,CB,,Urology,,8027,,5838,,87.25,,63.45652174,,72.72953781,
2017Q4,,S08000031,,C313H,,CB,,Urology,,11,,11,,0.119565217,,0.119565217,,100,
2017Q4,,S08000031,,C418H,,CB,,Urology,,1558,,1346,,16.93478261,,14.63043478,,86.3928113,
2017Q4,,S08000031,,G107H,,CB,,Urology,,2329,,1676,,25.31521739,,18.2173913,,71.96221554,
2017Q4,,S08000031,,G207H,,CB,,Urology,,34,,34,,0.369565217,,0.369565217,,100,
2017Q4,,S08000031,,G306H,,CB,,Urology,,42,,42,,0.456521739,,0.456521739,,100,
2017Q4,,S08000031,,G405H,,CB,,Urology,,3073,,2643,,33.40217391,,28.72826087,,86.00715913,
2017Q4,,S08000031,,G516H,,CB,,Urology,,654,,129,,7.108695652,,1.402173913,,19.72477064,
2017Q4,,S08000031,,S08000031,d,CB,,Urology,,8069,,6003,,87.70652174,,65.25,,74.39583592,
2018Q1,,S08000031,,C313H,,CB,,Urology,,16,,16,,0.177777778,,0.177777778,,100,
2018Q1,,S08000031,,C418H,,CB,,Urology,,1496,,1306,,16.62222222,,14.51111111,,87.29946524,
2018Q1,,S08000031,,G107H,,CB,,Urology,,2657,,1752,,29.52222222,,19.46666667,,65.93902898,
2018Q1,,S08000031,,G207H,,CB,,Urology,,37,,37,,0.411111111,,0.411111111,,100,
2018Q1,,S08000031,,G306H,,CB,,Urology,,38,,38,,0.422222222,,0.422222222,,100,
2018Q1,,S08000031,,G405H,,CB,,Urology,,2894,,2508,,32.15555556,,27.86666667,,86.66205943,
2018Q1,,S08000031,,G516H,,CB,,Urology,,610,,106,,6.777777778,,1.177777778,,17.37704918,
2018Q1,,S08000031,,S08000031,d,CB,,Urology,,8030,,5889,,89.22222222,,65.43333333,,73.33748443,
2018Q2,,S08000031,,C206H,,CB,,Urology,,1,,1,,0.010989011,,0.010989011,,100,
2018Q2,,S08000031,,C313H,,CB,,Urology,,9,,9,,0.098901099,,0.098901099,,100,
2018Q2,,S08000031,,C418H,,CB,,Urology,,1501,,1369,,16.49450549,,15.04395604,,91.20586276,
2018Q2,,S08000031,,G107H,,CB,,Urology,,1674,,1562,,18.3956044,,17.16483516,,93.30943847,
2018Q2,,S08000031,,G207H,,CB,,Urology,,24,,24,,0.263736264,,0.263736264,,100,
2018Q2,,S08000031,,G306H,,CB,,Urology,,42,,42,,0.461538462,,0.461538462,,100,
2018Q2,,S08000031,,G405H,,CB,,Urology,,2919,,2485,,32.07692308,,27.30769231,,85.13189448,
2018Q2,,S08000031,,G516H,,CB,,Urology,,638,,127,,7.010989011,,1.395604396,,19.90595611,
2018Q2,,S08000031,,S08000031,d,CB,,Urology,,7224,,5788,,79.38461538,,63.6043956,,80.12181617,
2018Q3,,S08000031,,C313H,,CB,,Urology,,7,,7,,0.076086957,,0.076086957,,100,
2018Q3,,S08000031,,C418H,,CB,,Urology,,1352,,1177,,14.69565217,,12.79347826,,87.05621302,
2018Q3,,S08000031,,G107H,,CB,,Urology,,1668,,1570,,18.13043478,,17.06521739,,94.12470024,
2018Q3,,S08000031,,G207H,,CB,,Urology,,22,,22,,0.239130435,,0.239130435,,100,
2018Q3,,S08000031,,G306H,,CB,,Urology,,31,,31,,0.336956522,,0.336956522,,100,
2018Q3,,S08000031,,G405H,,CB,,Urology,,3049,,2485,,33.14130435,,27.01086957,,81.50213185,
2018Q3,,S08000031,,G516H,,CB,,Urology,,644,,106,,7,,1.152173913,,16.45962733,
2018Q3,,S08000031,,S08000031,d,CB,,Urology,,7233,,5590,,78.61956522,,60.76086957,,77.2846675,
2018Q4,,S08000031,,C206H,,CB,,Urology,,1,,1,,0.010869565,,0.010869565,,100,
2018Q4,,S08000031,,C313H,,CB,,Urology,,14,,14,,0.152173913,,0.152173913,,100,
2018Q4,,S08000031,,C418H,,CB,,Urology,,1568,,1360,,17.04347826,,14.7826087,,86.73469388,
2018Q4,,S08000031,,G107H,,CB,,Urology,,1844,,1568,,20.04347826,,17.04347826,,85.03253796,
2018Q4,,S08000031,,G207H,,CB,,Urology,,29,,29,,0.315217391,,0.315217391,,100,
2018Q4,,S08000031,,G306H,,CB,,Urology,,30,,30,,0.326086957,,0.326086957,,100,
2018Q4,,S08000031,,G405H,,CB,,Urology,,2842,,2335,,30.89130435,,25.38043478,,82.16045039,
2018Q4,,S08000031,,G516H,,CB,,Urology,,376,,102,,4.086956522,,1.108695652,,27.12765957,
2018Q4,,S08000031,,S08000031,d,CB,,Urology,,6876,,5587,,74.73913043,,60.72826087,,81.25363583,
2019Q1,,S08000031,,C206H,,CB,,Urology,,3,,3,,0.033333333,,0.033333333,,100,
2019Q1,,S08000031,,C313H,,CB,,Urology,,8,,8,,0.088888889,,0.088888889,,100,
2019Q1,,S08000031,,C418H,,CB,,Urology,,1332,,1117,,14.8,,12.41111111,,83.85885886,
2019Q1,,S08000031,,G107H,,CB,,Urology,,1999,,1752,,22.21111111,,19.46666667,,87.64382191,
2019Q1,,S08000031,,G207H,,CB,,Urology,,30,,30,,0.333333333,,0.333333333,,100,
2019Q1,,S08000031,,G306H,,CB,,Urology,,29,,29,,0.322222222,,0.322222222,,100,
2019Q1,,S08000031,,G405H,,CB,,Urology,,2948,,2526,,32.75555556,,28.06666667,,85.68521031,
2019Q1,,S08000031,,G516H,,CB,,Urology,,300,,185,,3.333333333,,2.055555556,,61.66666667,
2019Q1,,S08000031,,S08000031,d,CB,,Urology,,6801,,5802,,75.56666667,,64.46666667,,85.31098368,
2019Q2,,S08000031,,C206H,,CB,,Urology,,1,,1,,0.010989011,,0.010989011,,100,
2019Q2,,S08000031,,C313H,,CB,,Urology,,13,,13,,0.142857143,,0.142857143,,100,
2019Q2,,S08000031,,C418H,,CB,,Urology,,1245,,995,,13.68131868,,10.93406593,,79.91967871,
